ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
515.2,4200,1697,1807461,288048,12001519,38080512,1743584
516.3,4214,1698,1810088,288952,12001519,38080512,1709008
517.3,4227,1701,1812679,289841,12001519,38080512,1691888
518.3,4241,1705,1815383,290796,12001519,38080512,1694272
519.3,4257,1707,1818176,291743,12001519,38080512,1704480
520.4,4272,1709,1820595,292602,12001519,38080512,1697040
521.4,4285,1713,1823079,293596,12001519,38080512,1698304
522.4,4298,1715,1825493,294501,12001519,38080512,1692416
523.4,4313,1719,1827931,295414,12001519,38080512,1698512
524.4,4325,1724,1830426,296384,12001519,38080512,1690480
525.5,4343,1728,1832815,297284,12001519,38080512,1651888
526.5,4357,1730,1835100,298196,12001519,38080512,1659488
527.5,4380,1732,1837537,299192,12001519,38080512,1648720
528.5,4391,1735,1840070,300180,12001519,38080512,1662368
529.5,4401,1741,1842197,300934,12001519,38080512,1672864
530.6,4413,1743,1844036,301685,12001519,38080512,1638656
531.6,4424,1746,1846214,302500,12001519,38080512,1613568
532.6,4429,1751,1850041,303792,12001519,38080512,1689024
533.6,4443,1758,1852464,304661,12001519,38146048,1695680
534.6,4461,1761,1854901,305511,12001519,38146048,1676176
535.7,4476,1765,1857442,306386,12001519,38146048,1674288
536.7,4497,1767,1860037,307292,12001519,38146048,1672880
537.7,4514,1771,1862685,308179,12001519,38146048,1680304
538.7,4525,1772,1865115,309054,12001519,38146048,1664096
539.7,4539,1775,1867635,310062,12001519,38146048,1667104
540.8,4553,1777,1870175,311048,12001519,38146048,1657584
541.8,4566,1779,1872549,311959,12001519,38146048,1650848
542.8,4579,1783,1875013,312924,12001519,38146048,1655248
543.8,4596,1785,1877461,313858,12001519,38146048,1659824
544.8,4611,1788,1880008,314853,12001519,38146048,1669088
545.8,4623,1791,1882628,315831,12001519,38146048,1677712
546.9,4639,1793,1885367,316748,12001519,38146048,1682800
547.9,4649,1796,1887549,317582,12001519,38146048,1668256
548.9,4661,1797,1889452,318295,12001519,38146048,1623440
549.9,4673,1799,1891781,319196,12001519,38146048,1621264
550.9,4681,1803,1895569,320496,12001519,38146048,1696592
551.9,4697,1811,1898128,321414,12001519,38182912,1708736
553.0,4711,1816,1900683,322306,12001519,38182912,1688864
554.0,4724,1820,1903354,323260,12001519,38182912,1676912
555.0,4733,1824,1906051,324175,12001519,38182912,1663312
556.0,4746,1827,1908673,325208,12001519,39952384,1662112
557.0,4759,1830,1911111,326155,12001519,39952384,1653984
558.1,4773,1831,1913542,327103,12001519,40001536,1653328
559.1,4790,1833,1915896,328028,12001519,40001536,1641104
560.1,4809,1836,1918206,328964,12001519,40050688,1641888
561.1,4824,1840,1920522,329864,12001519,40083456,1639152
562.1,4840,1842,1922859,330783,12001519,40099840,1636672
563.2,4857,1845,1925227,331739,12001519,40148992,1636848
564.2,4872,1849,1927722,332705,12001519,40148992,1642784
565.2,4890,1851,1930000,333559,12001519,40198144,1639632
566.2,4901,1854,1931919,334275,12001519,40198144,1627792
567.2,4920,1858,1934061,335148,12001519,40951808,1615616
568.3,4931,1861,1936883,336182,12001519,40951808,1643952
569.3,4939,1873,1940372,337402,12001519,41312256,1689824
570.3,4951,1877,1942629,338204,12001519,41312256,1657696
571.3,4967,1881,1945221,339138,12001519,41361408,1655072
572.3,4983,1884,1947666,339980,12001519,41361408,1649472
573.4,5000,1890,1950431,340930,12001519,41410560,1648352
574.4,5016,1893,1952851,341768,12001519,41410560,1639984
575.4,5034,1894,1955227,342686,12001519,41410560,1646992
576.4,5050,1898,1957722,343657,12001519,41410560,1650096
577.4,5066,1903,1960114,344528,12001519,41410560,1645792
578.5,5082,1908,1962559,345405,12001519,41410560,1657568
579.5,5097,1909,1965050,346292,12001519,41410560,1657168
580.5,5109,1911,1967581,347181,12001519,41410560,1656896
581.5,5124,1914,1970169,348169,12001519,41410560,1649584
582.5,5139,1917,1972592,349085,12001519,41410560,1661984
583.6,5150,1920,1975069,350021,12001519,41410560,1653568
584.6,5161,1926,1977186,350822,12001519,41410560,1631808
585.6,5177,1927,1979010,351527,12001519,41410560,1612416
586.6,5185,1932,1982141,352621,12001519,41410560,1658432
587.6,5194,1938,1985485,353757,12001519,41426944,1699840
588.6,5207,1941,1988031,354646,12001519,41426944,1692528
589.7,5223,1943,1990518,355505,12001519,41426944,1656784
590.7,5238,1946,1993222,356434,12001519,41426944,1656608
591.7,5259,1948,1995888,357342,12001519,41426944,1656672
592.7,5275,1951,1998379,358219,12001519,41426944,1656400
593.7,5290,1954,2000721,359143,12001519,41426944,1647552
594.8,5304,1954,2003336,360112,12001519,41426944,1651856
595.8,5315,1957,2005685,360979,12001519,41426944,1647136
596.8,5328,1960,2007998,361802,12001519,41426944,1643360
597.8,5346,1961,2010564,362709,12001519,41426944,1650624
598.8,5357,1965,2013100,363589,12001519,41426944,1649584
599.8,5376,1968,2015862,364514,12001519,41426944,1663392
600.9,5393,1972,2018370,365469,12001519,41426944,1665024
601.9,5402,1978,2020836,366395,12001519,41426944,1663504
602.9,5415,1978,2022935,367186,12001519,41426944,1639920
603.9,5426,1983,2025026,367974,12001519,41426944,1621936
604.9,5438,1984,2028236,369116,12001519,41426944,1664432
605.9,5445,1994,2031452,370210,12001519,41459712,1700336
607.0,5461,1999,2033952,371086,12001519,41459712,1674448
608.0,5482,2000,2036518,371950,12001519,41459712,1663872
609.0,5493,2003,2039175,372907,12001519,41459712,1655952
610.0,5508,2005,2041973,373823,12001519,41459712,1662896
611.0,5520,2008,2044569,374748,12001519,41459712,1662448
612.1,5530,2014,2047144,375722,12001519,41459712,1654848
613.1,5547,2014,2049846,376786,12001519,41967616,1661776
614.1,5564,2017,2052358,377702,12001519,41967616,1660496
615.1,5578,2022,2054772,378547,12001519,41967616,1658336
616.1,5595,2023,2057171,379414,12001519,42016768,1652544
617.2,5612,2024,2059944,380341,12001519,42065920,1659440
618.2,5623,2026,2062511,381265,12001519,42246144,1660208
619.2,5636,2028,2064928,382192,12001519,42426368,1668960
620.2,5648,2031,2067112,383082,12001519,42917888,1660400
621.2,5660,2035,2069137,383850,12001519,43606016,1638384
622.3,5678,2037,2071263,384809,12001519,45228032,1644064
623.3,5687,2040,2074800,386004,12001519,45228032,1703024
624.3,5701,2047,2077695,387038,12001519,45555712,1685872
625.3,5711,2052,2080080,387846,12001519,45604864,1661760
626.3,5725,2056,2082804,388797,12001519,45719552,1667008
627.4,5741,2059,2085570,389756,12001519,45719552,1669216
628.4,5752,2063,2088316,390695,12001519,45867008,1660496
629.4,5762,2067,2090839,391620,12001519,45883392,1670976
630.4,5777,2072,2093215,392590,12001519,46047232,1653504
631.4,5793,2074,2095686,393557,12001519,46047232,1657280
632.4,5805,2077,2098274,394474,12001519,46047232,1657264
633.5,5815,2081,2100580,395277,12001519,46047232,1658704
634.5,5828,2084,2103035,396141,12001519,46047232,1628384
635.5,5839,2089,2105600,397087,12001519,46047232,1671088
636.5,5853,2092,2108038,397992,12001519,46047232,1668784
637.5,5865,2096,2110376,398892,12001519,46047232,1678320
638.5,5877,2097,2112502,399699,12001519,46047232,1666096
639.6,5891,2099,2114579,400474,12001519,46047232,1652080
640.6,5900,2103,2116668,401278,12001519,46047232,1648016
641.6,5909,2106,2120311,402510,12001519,46047232,1707600
642.6,5922,2116,2123036,403456,12001519,46047232,1685904
643.6,5939,2120,2125534,404337,12001519,46047232,1694656
644.7,5956,2127,2128078,405245,12001519,46047232,1705472
645.7,5974,2130,2130608,406130,12001519,46047232,1707824
646.7,5986,2134,2133201,407002,12001519,46047232,1694960
647.7,5996,2139,2135722,407908,12001519,46047232,1672016
648.7,6012,2141,2138043,408819,12001519,46047232,1664528
649.7,6026,2142,2140375,409700,12001519,46047232,1662720
650.8,6038,2144,2143075,410733,12001519,46047232,1680544
651.8,6054,2146,2145299,411562,12001519,46047232,1680816
652.8,6068,2148,2147812,412483,12001519,46047232,1679680
653.8,6083,2151,2150702,413492,12001519,46047232,1698240
654.8,6098,2155,2153576,414473,12001519,46047232,1694288
655.9,6114,2159,2156427,415482,12001519,46047232,1697296
656.9,6133,2163,2158634,416263,12001519,46047232,1675152
657.9,6148,2164,2160447,416991,12001519,46047232,1655808
658.9,6159,2167,2163417,418018,12001519,46047232,1683584
659.9,6172,2176,2166760,419166,12001519,46084096,1715568
660.9,6184,2178,2169337,420067,12001519,46084096,1715584
662.0,6196,2180,2171674,420896,12001519,46084096,1703376
663.0,6209,2183,2174224,421791,12001519,46084096,1689504
664.0,6223,2186,2176817,422698,12001519,46084096,1700432
665.0,6237,2188,2179395,423604,12001519,46084096,1700016
666.0,6254,2191,2181856,424556,12001519,46084096,1696528
667.1,6266,2195,2184333,425511,12001519,46084096,1688448
668.1,6275,2199,2186712,426476,12001519,46084096,1684064
669.1,6288,2202,2189022,427376,12001519,46084096,1647440
670.1,6301,2203,2191499,428279,12001519,46084096,1650944
671.1,6315,2204,2194034,429137,12001519,46084096,1645920
672.2,6335,2209,2196714,430072,12001519,46084096,1629520
673.2,6354,2215,2199613,431097,12001519,46084096,1649184
674.2,6373,2218,2202177,431990,12001519,46084096,1639424
675.2,6392,2221,2204244,432751,12001519,46084096,1625216
676.2,6401,2227,2206233,433560,12001519,46084096,1616944
677.3,6409,2231,2209312,434682,12001519,46084096,1665520
678.3,6417,2238,2211885,435652,12001519,46116864,1666400
679.3,6429,2241,2214245,436536,12001519,46116864,1654480
680.3,6444,2243,2216761,437477,12001519,46116864,1672016
681.3,6461,2246,2219347,438420,12001519,46116864,1677280
682.4,6476,2250,2221659,439320,12001519,46116864,1655600
683.4,6493,2254,2223913,440212,12001519,46116864,1647984
684.4,6505,2257,2226192,441101,12001519,46116864,1633408
685.4,6520,2264,2228756,442085,12001519,46116864,1639664
686.4,6528,2272,2231111,442969,12001519,46116864,1632544
687.5,6537,2274,2233323,443807,12001519,46116864,1634816
688.5,6552,2275,2235629,444655,12001519,46116864,1635376
689.5,6567,2280,2238460,445654,12001519,46116864,1641792
690.5,6580,2284,2241174,446592,12001519,46116864,1636560
691.5,6600,2287,2244065,447587,12001519,46116864,1641936
692.6,6610,2291,2246118,448340,12001519,46116864,1623584
693.6,6623,2294,2248071,449079,12001519,46116864,1613488
694.6,6633,2298,2250546,450009,12001519,46116864,1645152
695.6,6642,2304,2253562,451100,12001519,46153728,1704864
696.6,6653,2308,2255803,452000,12001519,46153728,1659856
697.6,6664,2313,2258240,452899,12001519,46153728,1623728
698.7,6681,2316,2261011,453899,12001519,46153728,1629248
699.7,6694,2319,2263331,454768,12001519,46153728,1648656
700.7,6704,2324,2265675,455710,12001519,46153728,1644448
701.7,6718,2326,2268038,456636,12001519,46153728,1641808
702.7,6730,2329,2270530,457608,12001519,46153728,1643104
703.8,6741,2333,2273084,458570,12001519,46153728,1659664
704.8,6752,2336,2275332,459434,12001519,46153728,1658832
705.8,6769,2341,2277857,460349,12001519,46153728,1673520
706.8,6786,2344,2280648,461337,12001519,46153728,1678240
707.8,6802,2346,2283448,462309,12001519,46153728,1678608
708.9,6816,2352,2286626,463417,12001519,46153728,1684448
709.9,6826,2356,2288918,464214,12001519,46153728,1652400
710.9,6840,2360,2291145,465058,12001519,46153728,1640976
711.9,6850,2363,2293539,465976,12001519,46153728,1666608
712.9,6859,2373,2296495,467053,12001519,46186496,1722688
714.0,6876,2376,2298698,467893,12001519,46186496,1686560
715.0,6889,2381,2301044,468771,12001519,46186496,1686544
716.0,6909,2386,2303559,469710,12001519,46186496,1687520
717.0,6924,2390,2305926,470600,12001519,46186496,1693216
718.0,6944,2395,2308203,471496,12001519,46186496,1685360
719.1,6960,2398,2310407,472364,12001519,46186496,1650784
720.1,6982,2402,2313022,473380,12001519,46186496,1656960
721.1,6997,2403,2315449,474331,12001519,46186496,1658336
722.1,7009,2407,2317828,475216,12001519,46186496,1668720
723.2,7023,2408,2320296,476099,12001519,46186496,1660912
724.2,7040,2411,2322930,477038,12001519,46186496,1667744
725.2,7055,2414,2325615,477992,12001519,46186496,1673296
726.2,7079,2416,2328650,479067,12001519,46186496,1665440
727.3,7093,2419,2331066,479923,12001519,46186496,1658624
728.3,7104,2422,2333172,480702,12001519,46186496,1650608
729.3,7116,2425,2335553,481620,12001519,46186496,1678464
730.3,7122,2433,2338681,482754,12001519,46223360,1706720
731.3,7134,2436,2340967,483658,12001519,46223360,1669472
732.3,7148,2439,2343134,484455,12001519,46223360,1666560
733.4,7163,2444,2345622,485421,12001519,46223360,1651664
734.4,7174,2447,2347770,486241,12001519,46223360,1628992
735.4,7189,2451,2350081,487151,12001519,46223360,1626544
736.4,7209,2453,2352331,488051,12001519,46223360,1606384
737.4,7226,2455,2354663,488964,12001519,46223360,1600560
738.5,7239,2461,2357112,489903,12001519,46223360,1590880
739.5,7253,2464,2359507,490838,12001519,46223360,1611808
740.5,7266,2465,2361733,491668,12001519,46223360,1606096
741.5,7280,2468,2364134,492586,12001519,46223360,1607504
742.5,7295,2471,2366681,493592,12001519,46223360,1630464
743.5,7306,2475,2369112,494542,12001519,46223360,1622560
744.6,7320,2478,2371645,495526,12001519,46223360,1647584
745.6,7334,2481,2373843,496388,12001519,46223360,1635104
746.6,7346,2485,2375604,497067,12001519,46223360,1590848
747.6,7356,2488,2377893,497932,12001519,46223360,1576688
748.6,7362,2492,2381189,499116,12001519,46223360,1655072
749.7,7371,2499,2383533,500023,12001519,46272512,1653280
750.7,7381,2502,2385763,500867,12001519,46272512,1657440
751.7,7392,2507,2388021,501778,12001519,46272512,1652944
752.7,7410,2510,2390408,502714,12001519,46272512,1655024
753.7,7428,2511,2392644,503620,12001519,46272512,1647952
754.7,7442,2517,2394923,504503,12001519,46272512,1631072
755.8,7461,2519,2397336,505427,12001519,46272512,1625680
756.8,7475,2526,2399673,506341,12001519,46272512,1615152
757.8,7487,2528,2402096,507286,12001519,46272512,1610608
758.8,7500,2531,2404432,508198,12001519,46272512,1614160
759.8,7511,2534,2406799,509079,12001519,46272512,1628944
760.9,7527,2537,2409422,510103,12001519,46272512,1639392
761.9,7545,2537,2411963,511087,12001519,46272512,1655536
762.9,7564,2540,2414377,512041,12001519,46272512,1667520
763.9,7578,2544,2416724,512953,12001519,46272512,1658928
764.9,7592,2546,2418520,513647,12001519,46272512,1613008
765.9,7607,2549,2420879,514496,12001519,46272512,1596192
767.0,7613,2552,2424670,515786,12001519,46272512,1662688
768.0,7622,2560,2427091,516676,12001519,46309376,1649984
769.0,7632,2564,2429430,517546,12001519,46309376,1647104
770.0,7644,2567,2431830,518419,12001519,46309376,1649824
771.0,7655,2570,2434270,519348,12001519,46309376,1643744
772.0,7671,2572,2436587,520247,12001519,46309376,1631072
773.1,7684,2574,2438971,521158,12001519,46309376,1629904
774.1,7697,2579,2441418,522086,12001519,46309376,1627200
775.1,7707,2583,2443677,522899,12001519,46309376,1602048
776.1,7719,2585,2446173,523834,12001519,46309376,1611088
777.1,7731,2589,2448534,524726,12001519,46309376,1606688
778.2,7742,2592,2450834,525599,12001519,46309376,1602976
779.2,7754,2596,2453427,526588,12001519,46309376,1621152
780.2,7770,2596,2456076,527608,12001519,46309376,1623200
781.2,7780,2600,2458668,528565,12001519,46309376,1627632
782.2,7792,2605,2461300,529479,12001519,46309376,1620464
783.2,7803,2607,2463173,530180,12001519,46309376,1591232
784.3,7816,2612,2465476,531012,12001519,46309376,1585728
785.3,7821,2618,2469192,532263,12001519,46309376,1636816
786.3,7835,2625,2471785,533138,12001519,46309376,1620432
787.3,7850,2626,2474192,533995,12001519,46309376,1616224
788.3,7860,2631,2476812,534922,12001519,46309376,1614464
789.4,7873,2634,2479404,535838,12001519,46309376,1619808
790.4,7887,2637,2482064,536721,12001519,46309376,1607584
791.4,7898,2640,2484460,537630,12001519,46309376,1599168
792.4,7912,2644,2486909,538588,12001519,46309376,1597312
793.4,7924,2647,2489476,539567,12001519,46309376,1595072
794.4,7938,2650,2491960,540511,12001519,46309376,1595024
795.5,7952,2652,2494351,541394,12001519,46309376,1598720
796.5,7961,2656,2496863,542351,12001519,46309376,1606224
797.5,7974,2659,2499386,543307,12001519,46309376,1608560
798.5,7989,2662,2501668,544217,12001519,46309376,1602320
799.5,8002,2665,2504383,545199,12001519,46309376,1603200
800.6,8013,2669,2506813,546051,12001519,46309376,1598352
801.6,8024,2672,2508592,546726,12001519,46309376,1576528
802.6,8035,2675,2511022,547569,12001519,46309376,1571456
803.6,8042,2677,2514914,548857,12001519,46309376,1644864
804.6,8057,2682,2517567,549753,12001519,46309376,1619376
805.6,8069,2685,2520140,550656,12001519,46309376,1622480
806.7,8080,2688,2522713,551573,12001519,46309376,1614320
807.7,8094,2692,2525466,552522,12001519,46309376,1620000
808.7,8105,2695,2528048,553388,12001519,46309376,1609760
809.7,8115,2699,2530539,554321,12001519,46309376,1599824
810.7,8128,2704,2532874,555258,12001519,46309376,1590208
811.7,8145,2707,2535275,556193,12001519,46309376,1586336
812.8,8159,2708,2537702,557108,12001519,46309376,1587552
813.8,8167,2712,2540265,558064,12001519,46309376,1604960
814.8,8182,2712,2542713,558973,12001519,46309376,1602896
815.8,8196,2712,2545223,559912,12001519,46309376,1608112
816.8,8209,2716,2547494,560716,12001519,46309376,1605664
817.8,8222,2719,2550090,561679,12001519,46309376,1616304
818.9,8232,2721,2552589,562573,12001519,46309376,1606464
819.9,8243,2724,2554690,563321,12001519,46309376,1578544
820.9,8252,2727,2557467,564271,12001519,46309376,1590064
821.9,8260,2730,2561250,565519,12001519,46309376,1650896
822.9,8277,2733,2563896,566425,12001519,46309376,1597792
823.9,8289,2737,2566525,567309,12001519,46309376,1591712
825.0,8305,2738,2568898,568148,12001519,46309376,1567776
826.0,8319,2742,2571615,569078,12001519,46309376,1561200
827.0,8333,2743,2574168,569951,12001519,46309376,1566384
828.0,8354,2746,2576659,570912,12001519,46309376,1580048
829.0,8370,2749,2579020,571845,12001519,46309376,1575840
830.1,8386,2752,2581425,572759,12001519,46309376,1578304
831.1,8398,2753,2583763,573646,12001519,46309376,1573632
832.1,8413,2754,2586065,574521,12001519,46309376,1582608
833.1,8423,2759,2588460,575426,12001519,46309376,1586432
834.1,8437,2760,2590903,576380,12001519,46309376,1597296
835.2,8448,2767,2593371,577287,12001519,46309376,1599376
836.2,8460,2770,2595933,578256,12001519,46309376,1605088
837.2,8471,2774,2598064,579109,12001519,46309376,1600864
838.2,8481,2778,2600223,579871,12001519,46309376,1576736
839.2,8490,2781,2602715,580811,12001519,46309376,1595664
840.2,8496,2791,2606022,581999,12001519,46325760,1647712
841.3,8516,2792,2608633,582890,12001519,46325760,1628592
842.3,8534,2796,2611220,583780,12001519,46325760,1637072
843.3,8550,2800,2614046,584704,12001519,46325760,1624944
844.3,8567,2805,2616983,585625,12001519,46325760,1631248
845.3,8584,2809,2619558,586477,12001519,46325760,1621504
846.4,8594,2812,2622171,587369,12001519,46325760,1616784
847.4,8608,2814,2624937,588324,12001519,46325760,1611536
848.4,8620,2817,2627334,589246,12001519,46325760,1588624
849.4,8632,2820,2629734,590171,12001519,46325760,1605728
850.4,8645,2822,2632056,591058,12001519,46325760,1609408
851.4,8658,2823,2634404,591941,12001519,46325760,1610832
852.5,8673,2825,2636869,592887,12001519,46325760,1613312
853.5,8686,2828,2639531,593917,12001519,46325760,1632256
854.5,8696,2830,2641976,594822,12001519,46325760,1630784
855.5,8707,2833,2643998,595576,12001519,46325760,1598640
856.5,8727,2835,2646143,596401,12001519,46325760,1595888
857.6,8735,2840,2648539,597302,12001519,46325760,1622960
858.6,8744,2847,2651984,598544,12001519,46325760,1665216
859.6,8756,2850,2654643,599418,12001519,46325760,1665376
860.6,8767,2852,2657182,600244,12001519,46325760,1610592
861.6,8781,2856,2659572,601077,12001519,46325760,1617280
862.7,8795,2859,2662627,602067,12001519,46325760,1618128
863.7,8819,2863,2665565,603058,12001519,46325760,1622032
864.7,8834,2865,2668200,603966,12001519,46325760,1612128
865.7,8847,2868,2670825,604935,12001519,46325760,1603088
866.7,8858,2871,2673337,605805,12001519,46325760,1608928
867.8,8871,2873,2675586,606659,12001519,46325760,1608544
868.8,8881,2878,2678067,607581,12001519,46325760,1610432
869.8,8895,2882,2680456,608477,12001519,46325760,1620752
870.8,8911,2885,2682831,609434,12001519,46325760,1622416
871.8,8925,2889,2685377,610384,12001519,46325760,1624336
872.9,8937,2892,2687752,611305,12001519,46325760,1622896
873.9,8949,2894,2689673,612062,12001519,46325760,1608928
874.9,8961,2897,2691642,612840,12001519,46325760,1591184
875.9,8968,2903,2694278,613825,12001519,46325760,1631024
877.0,8975,2912,2697367,614924,12001519,46342144,1607488
878.0,8987,2915,2699838,615815,12001519,46342144,1586656
879.0,8999,2917,2702516,616760,12001519,46342144,1587632
880.0,9014,2919,2705130,617699,12001519,46342144,1593328
881.0,9029,2924,2707688,618607,12001519,46342144,1600576
882.1,9046,2929,2710106,619479,12001519,46342144,1599696
883.1,9060,2932,2712655,620382,12001519,46342144,1581632
884.1,9070,2937,2715083,621304,12001519,46342144,1577008
885.1,9084,2937,2717452,622201,12001519,46342144,1588704
886.1,9094,2939,2719728,623079,12001519,46342144,1596400
887.2,9107,2941,2722330,624045,12001519,46342144,1611840
888.2,9124,2944,2724430,624850,12001519,46342144,1603712
889.2,9141,2947,2726803,625775,12001519,46342144,1598400
890.2,9160,2951,2729318,626757,12001519,46342144,1605232
891.2,9173,2954,2731596,627596,12001519,46342144,1606704
892.3,9185,2956,2733506,628338,12001519,46342144,1592256
893.3,9199,2958,2735639,629171,12001519,46342144,1588992
894.3,9210,2961,2739026,630409,12001519,46342144,1634592
